corpus_id,domain,strategy,chunk_size,embedding_model,threshold,hit_rate_at_1,hit_rate_at_3,hit_rate_at_5,mrr,ndcg_at_5,context_precision
azure_blob,cloud_api,fixed_size,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.44,0.58,0.62,0.5056666666666667,0.5342063725204461,0.12999999999999998
azure_blob,cloud_api,fixed_size,256,BAAI/bge-large-en-v1.5,0.5,0.94,1.0,1.0,0.965,0.9739278926071439,0.58
azure_blob,cloud_api,fixed_size,256,BAAI/bge-large-en-v1.5,0.6,0.81,0.93,0.96,0.8691666666666665,0.8920853794922039,0.358
azure_blob,cloud_api,fixed_size,256,BAAI/bge-large-en-v1.5,0.7,0.69,0.85,0.91,0.7716666666666667,0.8063149737701203,0.236
azure_blob,cloud_api,fixed_size,256,BAAI/bge-large-en-v1.5,0.8,0.61,0.77,0.83,0.6916666666666668,0.7263149737701201,0.19599999999999995
azure_blob,cloud_api,fixed_size,256,BAAI/bge-large-en-v1.5,0.9,0.53,0.69,0.74,0.6075,0.6406989106536717,0.15799999999999995
azure_blob,cloud_api,fixed_size,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.85,0.97,0.98,0.9069999999999999,0.9256522058937766,0.5700000000000001
azure_blob,cloud_api,fixed_size,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.73,0.88,0.9,0.7961666666666667,0.8223403764030814,0.3459999999999999
azure_blob,cloud_api,fixed_size,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.63,0.81,0.85,0.7156666666666667,0.7494435626633045,0.22399999999999995
azure_blob,cloud_api,fixed_size,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.55,0.72,0.76,0.6306666666666666,0.6631342651275898,0.17799999999999996
azure_blob,cloud_api,fixed_size,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.49,0.65,0.68,0.5636666666666668,0.5929564395195299,0.14399999999999996
azure_blob,cloud_api,fixed_size,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.86,0.96,0.98,0.9094999999999999,0.9273403764030814,0.6779999999999999
azure_blob,cloud_api,fixed_size,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.66,0.82,0.91,0.7521666666666667,0.7914102130859118,0.4280000000000001
azure_blob,cloud_api,fixed_size,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5,0.69,0.78,0.6033333333333333,0.6472812731132376,0.2720000000000001
azure_blob,cloud_api,fixed_size,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.43,0.59,0.73,0.5265,0.5763921383215574,0.17999999999999997
azure_blob,cloud_api,fixed_size,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.32,0.45,0.59,0.4098333333333333,0.45401073339298664,0.12399999999999997
azure_blob,cloud_api,fixed_size,512,BAAI/bge-large-en-v1.5,0.5,0.91,0.98,1.0,0.9478333333333333,0.9610310788673668,0.742
azure_blob,cloud_api,fixed_size,512,BAAI/bge-large-en-v1.5,0.6,0.79,0.95,0.97,0.8628333333333333,0.8899589714745104,0.49000000000000005
azure_blob,cloud_api,fixed_size,512,BAAI/bge-large-en-v1.5,0.7,0.66,0.83,0.9,0.7488333333333332,0.7864873843887292,0.32000000000000006
azure_blob,cloud_api,fixed_size,512,BAAI/bge-large-en-v1.5,0.8,0.59,0.77,0.85,0.6863333333333332,0.7271034475051777,0.22
azure_blob,cloud_api,fixed_size,512,BAAI/bge-large-en-v1.5,0.9,0.46,0.63,0.71,0.5518333333333334,0.5912323874778517,0.15599999999999997
azure_blob,cloud_api,fixed_size,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.92,1.0,1.0,0.9566666666666666,0.9678557852142875,0.7199999999999999
azure_blob,cloud_api,fixed_size,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.8,0.92,0.96,0.8556666666666666,0.881587777449017,0.49
azure_blob,cloud_api,fixed_size,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.64,0.86,0.91,0.7443333333333334,0.7859306858070789,0.32000000000000006
azure_blob,cloud_api,fixed_size,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.54,0.8,0.87,0.6659999999999999,0.717162812039976,0.23199999999999998
azure_blob,cloud_api,fixed_size,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.45,0.67,0.75,0.5634999999999999,0.6101602800849953,0.15999999999999998
azure_blob,cloud_api,fixed_size,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.91,0.98,0.99,0.9425,0.9545439557235923,0.8
azure_blob,cloud_api,fixed_size,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.77,0.92,0.93,0.8375,0.8610904434021651,0.59
azure_blob,cloud_api,fixed_size,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.6,0.79,0.86,0.696,0.7369256218971176,0.3739999999999999
azure_blob,cloud_api,fixed_size,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.4,0.61,0.74,0.5211666666666666,0.5753793954634996,0.218
azure_blob,cloud_api,fixed_size,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.31,0.49,0.62,0.41516666666666674,0.4655750278395787,0.144
azure_blob,cloud_api,fixed_size,1024,BAAI/bge-large-en-v1.5,0.5,0.95,0.99,0.99,0.97,0.9752371901428583,0.8420000000000001
azure_blob,cloud_api,fixed_size,1024,BAAI/bge-large-en-v1.5,0.6,0.87,0.97,0.97,0.9183333333333334,0.9317836778214311,0.6360000000000001
azure_blob,cloud_api,fixed_size,1024,BAAI/bge-large-en-v1.5,0.7,0.7,0.87,0.92,0.7925,0.8248639934036737,0.42800000000000005
azure_blob,cloud_api,fixed_size,1024,BAAI/bge-large-en-v1.5,0.8,0.53,0.83,0.89,0.6706666666666666,0.7259128790390598,0.27
azure_blob,cloud_api,fixed_size,1024,BAAI/bge-large-en-v1.5,0.9,0.39,0.69,0.81,0.5431666666666667,0.6095622849815208,0.17999999999999997
azure_blob,cloud_api,fixed_size,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.93,0.98,0.98,0.9533333333333335,0.9602371901428584,0.84
azure_blob,cloud_api,fixed_size,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.82,0.95,0.97,0.8823333333333333,0.9045207339661221,0.648
azure_blob,cloud_api,fixed_size,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.67,0.88,0.93,0.7765000000000001,0.8152968159226113,0.4360000000000001
azure_blob,cloud_api,fixed_size,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.51,0.83,0.88,0.6598333333333332,0.7155340060654696,0.266
azure_blob,cloud_api,fixed_size,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.41,0.72,0.8,0.5596666666666668,0.6199592327194652,0.17999999999999997
azure_blob,cloud_api,fixed_overlap,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.79,0.93,0.96,0.8615,0.886446094618285,0.59
azure_blob,cloud_api,fixed_overlap,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.66,0.85,0.92,0.7626666666666666,0.802162812039976,0.38199999999999995
azure_blob,cloud_api,fixed_overlap,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.56,0.78,0.85,0.6781666666666666,0.7215289421555083,0.268
azure_blob,cloud_api,fixed_overlap,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.5,0.69,0.78,0.6098333333333333,0.652523878245547,0.206
azure_blob,cloud_api,fixed_overlap,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.45,0.6,0.68,0.5368333333333334,0.5725416850135663,0.15399999999999997
azure_blob,cloud_api,fixed_overlap,256,BAAI/bge-large-en-v1.5,0.5,0.9,0.97,1.0,0.9391666666666666,0.9544667844207747,0.648
azure_blob,cloud_api,fixed_overlap,256,BAAI/bge-large-en-v1.5,0.6,0.8,0.92,0.98,0.8645,0.8932581411903026,0.444
azure_blob,cloud_api,fixed_overlap,256,BAAI/bge-large-en-v1.5,0.7,0.69,0.87,0.93,0.7756666666666666,0.8141292012176287,0.30200000000000005
azure_blob,cloud_api,fixed_overlap,256,BAAI/bge-large-en-v1.5,0.8,0.6,0.79,0.89,0.7018333333333332,0.7485366211036049,0.24
azure_blob,cloud_api,fixed_overlap,256,BAAI/bge-large-en-v1.5,0.9,0.53,0.69,0.81,0.6235,0.6695315571936437,0.17999999999999997
azure_blob,cloud_api,fixed_overlap,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.87,0.97,0.98,0.9186666666666667,0.934342908358062,0.636
azure_blob,cloud_api,fixed_overlap,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.72,0.91,0.94,0.8065000000000001,0.8401367970825706,0.42199999999999993
azure_blob,cloud_api,fixed_overlap,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.59,0.88,0.9,0.7211666666666667,0.7667426492959416,0.29400000000000004
azure_blob,cloud_api,fixed_overlap,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.49,0.79,0.84,0.6331666666666667,0.6855340060654694,0.22199999999999995
azure_blob,cloud_api,fixed_overlap,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.42,0.7,0.76,0.5585,0.6094025341378151,0.16799999999999998
azure_blob,cloud_api,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.88,0.94,0.97,0.9136666666666666,0.9277192493766716,0.6920000000000001
azure_blob,cloud_api,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.76,0.9,0.92,0.8278333333333333,0.8512682690102251,0.4860000000000001
azure_blob,cloud_api,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.61,0.8,0.83,0.7058333333333333,0.7375597597779204,0.338
azure_blob,cloud_api,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.5,0.74,0.78,0.6211666666666666,0.6616654779931241,0.22599999999999998
azure_blob,cloud_api,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.44,0.68,0.76,0.5685,0.6167067677635683,0.18399999999999994
azure_blob,cloud_api,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.5,0.95,0.99,1.0,0.9708333333333333,0.9782346581878777,0.742
azure_blob,cloud_api,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.6,0.86,0.96,0.99,0.9136666666666667,0.93295643951953,0.534
azure_blob,cloud_api,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.7,0.76,0.89,0.95,0.8301666666666665,0.8600002612449547,0.37999999999999995
azure_blob,cloud_api,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.8,0.65,0.81,0.91,0.7396666666666666,0.781789086059502,0.266
azure_blob,cloud_api,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.9,0.59,0.73,0.88,0.6816666666666668,0.7302660813833538,0.21599999999999994
azure_blob,cloud_api,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.91,1.0,1.0,0.9516666666666665,0.9641650827500021,0.774
azure_blob,cloud_api,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.78,0.92,0.94,0.8483333333333333,0.8717065065186137,0.54
azure_blob,cloud_api,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.67,0.83,0.87,0.755,0.7842479302872252,0.384
azure_blob,cloud_api,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.59,0.79,0.85,0.6966666666666665,0.7354800565201223,0.264
azure_blob,cloud_api,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.52,0.77,0.82,0.647,0.690972243573858,0.20799999999999996
azure_blob,cloud_api,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.92,0.98,1.0,0.9478333333333333,0.9607938887245084,0.7859999999999999
azure_blob,cloud_api,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.83,0.94,0.96,0.885,0.9040879114471845,0.566
azure_blob,cloud_api,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.67,0.85,0.88,0.7586666666666666,0.7895029271981028,0.364
azure_blob,cloud_api,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.49,0.69,0.75,0.5961666666666666,0.6350418190117337,0.22800000000000004
azure_blob,cloud_api,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.33,0.57,0.63,0.4556666666666667,0.4998407716462035,0.15599999999999997
azure_blob,cloud_api,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.5,0.96,0.99,1.0,0.9775,0.9832346581878777,0.8380000000000001
azure_blob,cloud_api,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.6,0.91,0.98,0.99,0.9436666666666667,0.9554150157509183,0.632
azure_blob,cloud_api,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.7,0.69,0.9,0.93,0.7903333333333333,0.8258122247338173,0.4060000000000001
azure_blob,cloud_api,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.8,0.55,0.8,0.84,0.6673333333333332,0.7109900503418775,0.2740000000000001
azure_blob,cloud_api,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.9,0.42,0.71,0.78,0.561,0.6160907046471198,0.188
azure_blob,cloud_api,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.96,0.99,1.0,0.9758333333333334,0.9819253606521631,0.836
azure_blob,cloud_api,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.86,0.98,0.98,0.91,0.9278557852142875,0.644
azure_blob,cloud_api,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.67,0.89,0.93,0.7739999999999999,0.8133714552704481,0.44600000000000006
azure_blob,cloud_api,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.51,0.8,0.88,0.6525,0.7095209952110767,0.30000000000000004
azure_blob,cloud_api,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.38,0.73,0.82,0.5555,0.6221217835144867,0.21399999999999994
azure_blob,cloud_api,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.78,0.96,0.99,0.8686666666666666,0.8995029271981028,0.538
azure_blob,cloud_api,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.62,0.85,0.95,0.7468333333333333,0.797701703853607,0.35
azure_blob,cloud_api,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.49,0.72,0.87,0.6255,0.6861786991774589,0.228
azure_blob,cloud_api,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.43,0.64,0.79,0.5578333333333333,0.615302224160682,0.17799999999999996
azure_blob,cloud_api,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.39,0.59,0.73,0.5115,0.5655572210715595,0.15199999999999997
azure_blob,cloud_api,sentence_based,256,BAAI/bge-large-en-v1.5,0.5,0.87,0.98,0.99,0.922,0.939342908358062,0.53
azure_blob,cloud_api,sentence_based,256,BAAI/bge-large-en-v1.5,0.6,0.79,0.94,0.96,0.8566666666666667,0.8827786139114698,0.3679999999999999
azure_blob,cloud_api,sentence_based,256,BAAI/bge-large-en-v1.5,0.7,0.62,0.88,0.92,0.7456666666666666,0.789917942949021,0.25
azure_blob,cloud_api,sentence_based,256,BAAI/bge-large-en-v1.5,0.8,0.56,0.83,0.86,0.6881666666666666,0.7319204749040017,0.20199999999999996
azure_blob,cloud_api,sentence_based,256,BAAI/bge-large-en-v1.5,0.9,0.52,0.78,0.81,0.6448333333333331,0.6869204749040017,0.17199999999999996
azure_blob,cloud_api,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.84,0.93,0.98,0.8909999999999999,0.9130749005927916,0.5479999999999999
azure_blob,cloud_api,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.77,0.89,0.94,0.8376666666666666,0.86331209073565,0.35
azure_blob,cloud_api,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.63,0.82,0.89,0.736,0.7747814071114053,0.242
azure_blob,cloud_api,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.53,0.76,0.82,0.6513333333333332,0.6939642966294264,0.18999999999999997
azure_blob,cloud_api,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.49,0.71,0.75,0.599,0.6372993478775919,0.15599999999999997
azure_blob,cloud_api,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.86,0.94,0.95,0.8958333333333335,0.9095439557235924,0.6219999999999999
azure_blob,cloud_api,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.74,0.85,0.88,0.7986666666666667,0.8192657370552445,0.41400000000000003
azure_blob,cloud_api,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.61,0.79,0.82,0.6991666666666667,0.7299411647064912,0.25400000000000006
azure_blob,cloud_api,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.56,0.66,0.7,0.6145,0.6359539075645493,0.16399999999999998
azure_blob,cloud_api,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.45,0.54,0.58,0.5,0.5200828475372232,0.12799999999999997
azure_blob,cloud_api,sentence_based,512,BAAI/bge-large-en-v1.5,0.5,0.96,0.99,0.99,0.975,0.9789278926071439,0.6839999999999999
azure_blob,cloud_api,sentence_based,512,BAAI/bge-large-en-v1.5,0.6,0.82,0.92,0.93,0.8653333333333333,0.8817243132866329,0.452
azure_blob,cloud_api,sentence_based,512,BAAI/bge-large-en-v1.5,0.7,0.69,0.88,0.91,0.7826666666666666,0.8149357497170402,0.31000000000000005
azure_blob,cloud_api,sentence_based,512,BAAI/bge-large-en-v1.5,0.8,0.6,0.8,0.85,0.7005000000000001,0.7381110433701196,0.214
azure_blob,cloud_api,sentence_based,512,BAAI/bge-large-en-v1.5,0.9,0.49,0.69,0.75,0.5901666666666666,0.630237451387813,0.16799999999999993
azure_blob,cloud_api,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.92,0.98,0.98,0.9466666666666665,0.9552371901428584,0.682
azure_blob,cloud_api,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.76,0.89,0.93,0.8311666666666667,0.8561910977074075,0.46
azure_blob,cloud_api,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.67,0.85,0.91,0.7696666666666667,0.8050364040222827,0.30800000000000005
azure_blob,cloud_api,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.59,0.78,0.84,0.6918333333333334,0.7291653439949567,0.19999999999999993
azure_blob,cloud_api,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.48,0.68,0.74,0.5868333333333333,0.6254746415306713,0.15999999999999998
azure_blob,cloud_api,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.87,0.96,0.98,0.915,0.9314693163757554,0.784
azure_blob,cloud_api,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.74,0.87,0.9,0.8058333333333334,0.829703974563633,0.552
azure_blob,cloud_api,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.54,0.77,0.8,0.6458333333333335,0.6849411647064914,0.3400000000000001
azure_blob,cloud_api,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.35,0.58,0.65,0.46599999999999997,0.512162812039976,0.18600000000000003
azure_blob,cloud_api,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.29,0.49,0.58,0.39766666666666667,0.44315774813001474,0.13399999999999998
azure_blob,cloud_api,sentence_based,1024,BAAI/bge-large-en-v1.5,0.5,0.96,1.0,1.0,0.9766666666666667,0.9826185950714291,0.814
azure_blob,cloud_api,sentence_based,1024,BAAI/bge-large-en-v1.5,0.6,0.84,0.97,0.97,0.8966666666666667,0.9154743802857166,0.5980000000000001
azure_blob,cloud_api,sentence_based,1024,BAAI/bge-large-en-v1.5,0.7,0.69,0.9,0.93,0.7898333333333332,0.8253739872254289,0.41600000000000004
azure_blob,cloud_api,sentence_based,1024,BAAI/bge-large-en-v1.5,0.8,0.51,0.77,0.85,0.6423333333333335,0.6945264102005276,0.24799999999999997
azure_blob,cloud_api,sentence_based,1024,BAAI/bge-large-en-v1.5,0.9,0.43,0.7,0.78,0.564,0.618217112664813,0.184
azure_blob,cloud_api,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.94,0.97,0.97,0.955,0.9589278926071438,0.8160000000000001
azure_blob,cloud_api,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.81,0.92,0.94,0.8666666666666666,0.8853972089828992,0.6080000000000001
azure_blob,cloud_api,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.69,0.86,0.91,0.7836666666666667,0.8157350534309998,0.42599999999999993
azure_blob,cloud_api,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.55,0.81,0.85,0.6745,0.719046882921695,0.24799999999999997
azure_blob,cloud_api,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.47,0.72,0.77,0.5898333333333333,0.6352968159226112,0.18399999999999994
azure_blob,cloud_api,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.72,0.92,0.96,0.8216666666666665,0.8568665253586545,0.484
azure_blob,cloud_api,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.59,0.83,0.92,0.7208333333333333,0.7710189483337533,0.31400000000000006
azure_blob,cloud_api,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.51,0.75,0.86,0.6441666666666666,0.6983231819595062,0.222
azure_blob,cloud_api,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.48,0.71,0.81,0.6061666666666666,0.6572688813346693,0.18599999999999997
azure_blob,cloud_api,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.46,0.68,0.79,0.5836666666666667,0.6352663493796888,0.16999999999999996
azure_blob,cloud_api,recursive,256,BAAI/bge-large-en-v1.5,0.5,0.82,0.96,0.99,0.8875,0.9133946770279183,0.5379999999999999
azure_blob,cloud_api,recursive,256,BAAI/bge-large-en-v1.5,0.6,0.69,0.91,0.96,0.7948333333333332,0.8363689233154676,0.35200000000000004
azure_blob,cloud_api,recursive,256,BAAI/bge-large-en-v1.5,0.7,0.58,0.86,0.93,0.7198333333333332,0.7728382396912228,0.25
azure_blob,cloud_api,recursive,256,BAAI/bge-large-en-v1.5,0.8,0.56,0.82,0.92,0.6968333333333332,0.752701703853607,0.22
azure_blob,cloud_api,recursive,256,BAAI/bge-large-en-v1.5,0.9,0.55,0.82,0.92,0.6918333333333332,0.7490110013893215,0.20199999999999996
